voltage,current,HTL,Electrode,SourceFile
-1.559999943,0.400710918,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.580000043,0.423795246,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.600000024,0.448601512,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.620000005,0.51557159,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.639999986,0.582793141,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.659999967,0.738078251,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.679999948,0.733033788,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.700000048,0.795328252,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.720000029,0.805302868,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.74000001,0.904659858,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.75999999,1.053175382,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.779999971,1.345757151,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.799999952,1.489138255,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.820000052,1.857525401,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.840000033,2.068593956,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.860000014,1.85094541,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.879999995,2.067149829,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.899999976,2.304579358,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.919999957,2.5442304,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.940000057,2.847345111,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.960000038,3.250888,NiOx,Ag,NiOx_Ag_scan_10V.csv
-1.980000019,3.658346678,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.0,3.64623756,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.019999981,3.90852128,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.039999962,4.048248049,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.059999943,4.541363629,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.079999924,4.930969631,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.099999905,5.004845256,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.119999886,5.497105039,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.140000105,5.778871007,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.160000086,6.580376547,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.180000067,6.92620173,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.200000048,7.276640712,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.220000029,7.516301857,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.24000001,7.580293243,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.25999999,8.126084831,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.279999971,8.576368713,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.299999952,9.059286407,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.319999933,9.421718091,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.339999914,9.979431186,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.359999895,10.07413457,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.380000114,10.86608395,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.400000095,11.23342047,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.420000076,11.78892745,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.440000057,12.53184866,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.460000038,12.95732838,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.480000019,13.76523051,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.5,14.28837018,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.519999981,14.20706995,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.539999962,14.55388563,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.559999943,15.13810678,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.579999924,16.08412848,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.599999905,16.53978478,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.619999886,16.51553768,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.640000105,16.99864587,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.660000086,17.83732302,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.680000067,18.69464008,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.700000048,19.6241231,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.720000029,20.7188774,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.74000001,20.94810013,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.75999999,21.85711329,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.779999971,22.72583906,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.799999952,23.04839802,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.819999933,24.67791812,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.839999914,25.91035998,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.859999895,26.22192395,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.880000114,28.42184449,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.900000095,29.4204301,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.920000076,31.08606012,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.940000057,32.19879625,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.960000038,33.63075089,NiOx,Ag,NiOx_Ag_scan_10V.csv
-2.980000019,36.49070012,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.0,37.83401364,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.019999981,39.70643382,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.039999962,41.62493139,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.059999943,43.83678017,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.079999924,45.33727168,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.099999905,48.03999289,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.119999886,50.22866636,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.140000105,53.63774186,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.160000086,56.68030344,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.180000067,59.12941242,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.200000048,61.42504175,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.220000029,64.80748988,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.24000001,69.18557573,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.25999999,73.13067355,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.279999971,76.06105309,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.299999952,78.72362737,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.319999933,82.06234952,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.339999914,85.51274572,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.359999895,90.34741824,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.380000114,92.81776291,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.400000095,97.88912221,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.420000076,103.7401139,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.440000057,108.941766,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.460000038,115.3415377,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.480000019,117.9911966,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.5,124.3123292,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.519999981,129.0661999,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.539999962,136.0475555,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.559999943,141.5450064,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.579999924,149.872154,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.599999905,152.1728748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.619999886,160.895796,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.640000105,169.0574606,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.660000086,178.5879847,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.680000067,185.6373731,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.700000048,189.0878847,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.720000029,196.5353404,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.74000001,203.6726118,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.75999999,212.7504823,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.779999971,222.0956501,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.799999952,232.7683605,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.819999933,241.5006411,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.839999914,250.650539,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.859999895,261.3134744,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.880000114,271.5871785,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.900000095,283.8332545,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.920000076,295.0052461,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.940000057,306.4103609,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.960000038,317.5500565,NiOx,Ag,NiOx_Ag_scan_10V.csv
-3.980000019,330.784843,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.0,343.9839468,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.019999981,356.3988615,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.039999962,370.6176788,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.059999943,384.4449096,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.079999924,396.9771557,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.099999905,412.1030042,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.119999886,425.4630651,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.139999866,439.3831819,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.159999847,454.5522561,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.179999828,466.8884472,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.199999809,485.6939281,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.21999979,498.3048978,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.239999771,514.1227575,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.260000229,527.6562754,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.28000021,543.4685625,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.300000191,555.7660845,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.320000172,573.8841108,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.340000153,588.9640859,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.360000134,602.1593105,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.380000114,619.0862291,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.400000095,633.4036589,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.420000076,653.1843962,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.440000057,667.1991846,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.460000038,685.576134,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.480000019,702.1742419,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.5,719.4265231,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.519999981,738.0742795,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.539999962,754.9454112,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.559999943,772.0043467,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.579999924,793.1978619,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.599999905,812.0792956,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.619999886,831.8749957,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.639999866,852.5711692,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.659999847,874.9866412,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.679999828,893.6064426,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.699999809,915.2705142,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.71999979,937.7390023,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.739999771,959.4928504,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.760000229,982.1275911,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.78000021,1005.013866,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.800000191,1029.326773,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.820000172,1054.149891,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.840000153,1075.898197,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.860000134,1100.938798,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.880000114,1120.98751,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.900000095,1141.085112,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.920000076,1157.598308,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.940000057,1175.400516,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.960000038,1189.613515,NiOx,Ag,NiOx_Ag_scan_10V.csv
-4.980000019,1203.804716,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.0,1215.975886,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.019999981,1226.453003,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.039999962,1236.120039,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.059999943,1244.99054,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.079999924,1254.39736,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.099999905,1262.243991,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.119999886,1268.804073,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.139999866,1272.035655,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.159999847,1278.478745,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.179999828,1283.959416,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.199999809,1288.031867,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.21999979,1292.160227,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.239999771,1295.936379,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.260000229,1300.317689,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.28000021,1304.130047,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.300000191,1309.279075,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.320000172,1314.860607,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.340000153,1320.044856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.360000134,1326.910474,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.380000114,1333.518708,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.400000095,1340.86535,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.420000076,1348.139456,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.440000057,1356.647896,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.460000038,1364.242563,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.480000019,1374.010582,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.5,1385.648389,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.519999981,1395.546454,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.539999962,1406.227015,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.559999943,1419.440774,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.579999924,1430.96011,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.599999905,1441.756186,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.619999886,1455.554908,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.639999866,1468.1523,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.659999847,1483.114298,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.679999828,1496.647261,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.699999809,1513.225604,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.71999979,1529.774513,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.739999771,1546.646076,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.760000229,1565.216863,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.78000021,1586.732539,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.800000191,1610.339919,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.820000172,1631.651043,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.840000153,1652.961058,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.860000134,1652.961304,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.880000114,1652.96192,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.900000095,1652.960565,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.920000076,1652.962166,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.940000057,1652.960565,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.960000038,1652.960689,NiOx,Ag,NiOx_Ag_scan_10V.csv
-5.980000019,1652.961797,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.0,1652.96229,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.019999981,1652.96192,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.039999962,1652.961058,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.059999943,1652.960812,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.079999924,1652.960812,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.099999905,1652.965861,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.119999886,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.139999866,1652.958965,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.159999847,1652.958718,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.179999828,1652.958718,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.199999809,1652.960689,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.21999979,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.239999771,1652.960073,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.260000229,1652.960073,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.28000021,1652.959703,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.300000191,1652.960442,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.320000172,1652.959457,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.340000153,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.360000134,1652.958965,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.380000114,1652.959088,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.400000095,1652.959457,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.420000076,1652.959703,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.440000057,1652.959088,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.460000038,1652.959703,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.480000019,1652.958472,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.5,1652.95995,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.519999981,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.539999962,1653.293071,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.559999943,1652.958841,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.579999924,1652.959457,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.599999905,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.619999886,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.639999866,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.659999847,1652.958472,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.679999828,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.699999809,1652.957364,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.71999979,1652.959457,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.739999771,1652.95761,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.760000229,1652.957733,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.78000021,1652.95761,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.800000191,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.820000172,1652.958965,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.840000153,1652.95995,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.860000134,1652.959211,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.880000114,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.900000095,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.920000076,1652.958841,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.940000057,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.960000038,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-6.980000019,1652.95761,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.0,1652.959211,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.019999981,1652.956748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.039999962,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.059999943,1652.958102,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.079999924,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.099999905,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.119999886,1652.956748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.139999866,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.159999847,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.179999828,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.199999809,1652.956748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.21999979,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.239999771,1652.957487,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.260000229,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.28000021,1652.955516,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.300000191,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.320000172,1652.958472,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.340000153,1652.958349,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.360000134,1652.957487,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.380000114,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.400000095,1652.956994,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.420000076,1652.956994,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.440000057,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.460000038,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.480000019,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.5,1652.95761,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.519999981,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.539999962,1652.958102,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.559999943,1652.958472,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.579999924,1652.957733,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.599999905,1652.957856,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.619999886,1652.956378,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.639999866,1652.955639,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.659999847,1652.955763,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.679999828,1652.956378,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.699999809,1652.956625,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.71999979,1652.957117,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.739999771,1652.958102,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.760000229,1652.957733,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.78000021,1652.956871,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.800000191,1652.957364,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.820000172,1652.956748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.840000153,1652.956994,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.860000134,1652.956009,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.880000114,1652.955024,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.900000095,1652.959088,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.920000076,1652.956871,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.940000057,1652.958595,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.960000038,1652.956994,NiOx,Ag,NiOx_Ag_scan_10V.csv
-7.980000019,1652.956748,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.0,1652.957364,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.020000458,1652.95761,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.039999962,1652.956009,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.06000042,1652.955516,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.079999924,1652.955763,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.100000381,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.119999886,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.140000343,1652.956009,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.159999847,1652.956255,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.180000305,1652.956255,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.199999809,1652.957487,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.220000267,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.239999771,1652.955393,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.260000229,1652.956625,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.279999733,1652.955886,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.300000191,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.319999695,1652.956871,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.340000153,1652.956625,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.359999657,1652.955639,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.380000114,1652.956994,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.399999619,1652.956378,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.420000076,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.43999958,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.460000038,1652.957979,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.479999542,1652.958965,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.5,1652.956502,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.520000458,1652.956378,NiOx,Ag,NiOx_Ag_scan_10V.csv
-8.539999962,1652.956625,NiOx,Ag,NiOx_Ag_scan_10V.csv
